Art17_FLAaggloID,ReportNetEnvelopeFileId,flarepCode,aggCode,aggName,flaggComments,flaggEUFund,flaggEUFundName,flaggExpecDateCompletion,flaggExpecDateStart,flaggExpecDateStartWork,flaggExpLoad,flaggExpLoadColl,flaggExpLoadIAS,flaggInv,flaggLoan,flaggLoanName,flaggMeasures,flaggOtherFund,flaggOtherFundName,flaggReasons,flaggStatus
8247,27048,HU-91271CQ-2016,HU-AGGL-AHX842,Dad - Szennyvizelvezetesi Agglomeracio,There is no information for the expected dates in hungarian national report. This one is an estimated date.,0,,20171231,20170101,20170401,0,0,0,0,0,,-,0,-,not relevant,PD
8248,27048,HU-91271CQ-2016,HU-AGGL-AHW515,Dany - Szennyvizelvezetesi Agglomeracio,-,137460,Cohesion fund,20151130,20151130,20141103,0,0,0,137460,0,,collecting system,0,-,not relevant,PD
8250,27048,HU-91271CQ-2016,HU-AGGL-AHW520,Debrecen - Szennyvizelvezetesi Agglomeracio,-,767123,Cohesion fund,20150710,20161231,20150709,0,0,0,767123,0,,collecting system,0,-,collecting system,NC
8252,27048,HU-91271CQ-2016,HU-AGGL-AHW521,Decs - Szennyvizelvezetesi Agglomeracio,There is no information for the expected dates in hungarian national report. This one is an estimated date.,0,,20171231,20170101,20170401,0,0,0,0,0,,-,0,-,not relevant,PD
8254,27048,HU-91271CQ-2016,HU-AGGL-AHX852,Dejtar - Szennyvizelvezetesi Agglomeracio,-,239018,Cohesion fund,20150601,20150601,20131201,0,0,0,239018,0,,collecting system,0,-,not relevant,PD
8256,27048,HU-91271CQ-2016,HU-AGGL-AHX853,Demecser - Szennyvizelvezetesi Agglomeracio,There is no information for the expected dates in hungarian national report. This one is an estimated date.,0,,20171231,20170101,20170401,0,0,0,0,0,,-,0,-,-,NC
8258,27048,HU-91271CQ-2016,HU-AGGL-AHX855,Derecske - Szennyvizelvezetesi Agglomeracio,-,3318480,Cohesion fund,20150331,20150331,20131004,0,0,0,3318480,0,,"transport system,collecting system",0,-,not relevant,PD
8259,27048,HU-91271CQ-2016,HU-AGGL-AHW528,Devavanya - Szennyvizelvezetesi Agglomeracio,There is no information for the expected dates in hungarian national report. This one is an estimated date.,0,,20171231,20170101,20170401,0,0,0,0,0,,-,0,-,not relevant,PD
8261,27048,HU-91271CQ-2016,HU-AGGL-AHW539,Doge - Szennyvizelvezetesi Agglomeracio,There is no information for the expected dates in hungarian national report. This one is an estimated date.,0,,20171231,20170101,20170401,0,0,0,0,0,,-,0,-,not relevant,PD
8269,26755,HR_Art17_2014,HRAG_0101430,Gradec,,2307500,Cohesion fund,20231231,20201231,20210331,,,,3550000,,,building or renewal of the collecting system and/or IAS,,,,PD
8311,26755,HR_Art17_2014,HRAG_0101060,Jakovlje,,1326000,Cohesion fund,20231231,20201231,20210331,,,,2040000,,,building or renewal of the collecting system and/or IAS,,,,PD
8263,27048,HU-91271CQ-2016,HU-AGGL-AHX866,Dombovar - Szennyvizelvezetesi Agglomeracio,-,752640,Cohesion fund,20180601,20160601,20170601,0,0,0,752640,0,,collecting system,0,-,collecting system,NC
8265,27048,HU-91271CQ-2016,HU-AGGL-AHX867,Dombrad - Szennyvizelvezetesi Agglomeracio,-,99112,Cohesion fund,20180601,20180601,20170601,0,0,0,99112,0,,collecting system,0,-,not relevant,PD
8266,27048,HU-91271CQ-2016,HU-AGGL-AHY411,Dunaalmas - Szennyvizelvezetesi Agglomeracio,-,700000,Cohesion fund,20181231,20181231,20170401,0,0,0,700000,0,,"transport system,collecting system",0,-,not relevant,PD
8268,27048,HU-91271CQ-2016,HU-AGGL-AHX881,Dunaharaszti - Szennyvizelvezetesi Agglomeracio,There is no information for the expected dates in hungarian national report. This one is an estimated date.,0,,20171231,20170101,20170401,0,0,0,0,0,,-,0,-,-,NC
8270,27048,HU-91271CQ-2016,HU-AGGL-AHW552,Dunakeszi - Szennyvizelvezetesi Agglomeracio,-,970872,Cohesion fund,20180601,20160601,20170601,0,0,0,970872,0,,collecting system,0,-,collecting system,NC
8272,27048,HU-91271CQ-2016,HU-AGGL-AHW555,Dunaujvaros - Szennyvizelvezetesi Agglomeracio,-,2086000,Cohesion fund,20180601,20160601,20170601,0,0,0,2086000,0,,"transport system,collecting system",0,-,"transport system,collecting system",NC
8273,27048,HU-91271CQ-2016,HU-AGGL-AHW556,Dunavarsany - Szennyvizelvezetesi Agglomeracio,There is no information for the expected dates in hungarian national report. This one is an estimated date.,0,,20171231,20170101,20170401,0,0,0,0,0,,-,0,-,-,NC
8275,27048,HU-91271CQ-2016,HU-AGGL-AHW557,Ecs - Szennyvizelvezetesi Agglomeracio,There is no information for the expected dates in hungarian national report. This one is an estimated date.,0,,20171231,20170101,20170401,0,0,0,0,0,,-,0,-,-,NC
8277,27048,HU-91271CQ-2016,HU-AGGL-AHX889,Edeleny - Szennyvizelvezetesi Agglomeracio,There is no information for the expected dates in hungarian national report. This one is an estimated date.,0,,20171231,20170101,20170401,0,0,0,0,0,,-,0,-,not relevant,PD
8279,27048,HU-91271CQ-2016,HU-AGGL-AHX890,Eger - Szennyvizelvezetesi Agglomeracio,There is no information for the expected dates in hungarian national report. This one is an estimated date.,0,,20171231,20170101,20170401,0,0,0,0,0,,collecting system,0,-,collecting system,NC
8281,27048,HU-91271CQ-2016,HU-AGGL-AHW564,Egyek - Szennyvizelvezetesi Agglomeracio,-,510488,Cohesion fund,20150101,20150101,20180201,0,0,0,510488,0,,collecting system,0,-,not relevant,PD
8283,27048,HU-91271CQ-2016,HU-AGGL-AHX900,Elek - Szennyvizelvezetesi Agglomeracio,-,294981,Cohesion fund,20150630,20150630,20140519,0,0,0,294981,0,,collecting system,0,-,not relevant,PD
8284,27048,HU-91271CQ-2016,HU-AGGL-AHX902,Emod - Szennyvizelvezetesi Agglomeracio,-,73076,Cohesion fund,20150929,20150929,20131024,0,0,0,73076,0,,transport system,0,-,not relevant,PD
8572,26755,HR_Art17_2014,HRAG_0001111,Rab,,3503500,Cohesion fund,20201231,20170531,20171130,,,,5390000,,,building or renewal of the collecting system and/or IAS,,,,PD
8588,26755,HR_Art17_2014,HRAG_0006069,Roviše,,812500,Cohesion fund,20231231,20201231,20210331,,,,1250000,,,building or renewal of the collecting system and/or IAS,,,,PD
8590,26755,HR_Art17_2014,HRAG_0004002,Rugvica,,11284000,Cohesion fund,20181231,20161231,20170430,,,,17360000,,,building or renewal of the collecting system and/or IAS,,,,PD
8286,27048,HU-91271CQ-2016,HU-AGGL-AHW573,Encs - Szennyvizelvezetesi Agglomeracio,There is no information for the expected dates in hungarian national report. This one is an estimated date.,0,,20171231,20170101,20170401,0,0,0,0,0,,-,0,-,not relevant,PD
8288,27048,HU-91271CQ-2016,HU-AGGL-AHX906,Enying - Szennyvizelvezetesi Agglomeracio,-,2070330,Cohesion fund,20151001,20151001,20140201,0,0,0,2070330,0,,collecting system,0,-,not relevant,PD
8290,27048,HU-91271CQ-2016,HU-AGGL-AHX911,Ercsi - Szennyvizelvezetesi Agglomeracio,There is no information for the expected dates in hungarian national report. This one is an estimated date.,0,,20171231,20170101,20170401,0,0,0,0,0,,-,0,-,not relevant,PD
8292,27048,HU-91271CQ-2016,HU-AGGL-AHX917,Ersekvadkert - Szennyvizelvezetesi Agglomeracio,There is no information for the expected dates in hungarian national report. This one is an estimated date.,0,,20171231,20170101,20170401,0,0,0,0,0,,-,0,-,not relevant,PD
8293,27048,HU-91271CQ-2016,HU-AGGL-AHX925,Fegyvernek - Szennyvizelvezetesi Agglomeracio,-,1525680,Cohesion fund,20151231,20151231,20130711,0,0,0,1525680,0,,collecting system,0,-,not relevant,PD
8295,27048,HU-91271CQ-2016,HU-AGGL-AHW596,Fehergyarmat - Szennyvizelvezetesi Agglomeracio,There is no information for the expected dates in hungarian national report. This one is an estimated date.,0,,20171231,20170101,20170401,0,0,0,0,0,,-,0,-,not relevant,PD
8297,27048,HU-91271CQ-2016,HU-AGGL-AHX938,Forraskut - Szennyvizelvezetesi Agglomeracio,-,4403250,Cohesion fund,20150220,20150220,20140202,0,0,0,4403250,0,,"transport system,collecting system",0,-,"transport system,collecting system",NC
8299,27048,HU-91271CQ-2016,HU-AGGL-AHX939,Forro - Szennyvizelvezetesi Agglomeracio,There is no information for the expected dates in hungarian national report. This one is an estimated date.,0,,20171231,20170101,20170401,0,0,0,0,0,,-,0,-,not relevant,PD
8301,27048,HU-91271CQ-2016,HU-AGGL-AHW611,Fulopszallas - Szennyvizelvezetesi Agglomeracio,There is no information for the expected dates in hungarian national report. This one is an estimated date.,0,,20171231,20170101,20170401,0,0,0,0,0,,-,0,-,not relevant,PD
8302,27048,HU-91271CQ-2016,HU-AGGL-AHW613,Fuzesabony - Szennyvizelvezetesi Agglomeracio,There is no information for the expected dates in hungarian national report. This one is an estimated date.,0,,20171231,20170101,20170401,0,0,0,0,0,,collecting system,0,-,not relevant,PD
8304,27048,HU-91271CQ-2016,HU-AGGL-AHX949,Gadoros - Szennyvizelvezetesi Agglomeracio,There is no information for the expected dates in hungarian national report. This one is an estimated date.,0,,20171231,20170101,20170401,0,0,0,0,0,,-,0,-,not relevant,PD
8305,26755,HR_Art17_2014,HRAG_0004037,Ivani Grad,,7423000,Cohesion fund,20191231,20161231,20170630,,,,11420000,,,building or renewal of the collecting system and/or IAS,,,,PD
8306,27048,HU-91271CQ-2016,HU-AGGL-AHW620,Galgaguta - Szennyvizelvezetesi Agglomeracio,There is no information for the expected dates in hungarian national report. This one is an estimated date.,0,,20171231,20170101,20170401,0,0,0,0,0,,-,0,-,not relevant,PD
8308,27048,HU-91271CQ-2016,HU-AGGL-AHX951,Gara - Szennyvizelvezetesi Agglomeracio,-,690774,Cohesion fund,20151001,20151001,20140601,0,0,0,690774,0,,collecting system,0,-,not relevant,PD
8309,26755,HR_Art17_2014,HRAG_0001031,Jadranovo,,604500,Cohesion fund,20231231,20201231,20210331,,,,930000,,,building or renewal of the collecting system and/or IAS,,,,PD
8310,27048,HU-91271CQ-2016,HU-AGGL-AHX952,Gardony - Szennyvizelvezetesi Agglomeracio,There is no information for the expected dates in hungarian national report. This one is an estimated date.,0,,20171231,20170101,20170401,0,0,0,0,0,,-,0,-,-,NC
8312,27048,HU-91271CQ-2016,HU-AGGL-AHX954,Gavavencsello - Szennyvizelvezetesi Agglomeracio,-,600000,Cohesion fund,20180601,20180601,20170601,0,0,0,600000,0,,collecting system,0,-,not relevant,PD
8314,27048,HU-91271CQ-2016,HU-AGGL-AHX956,Gellenhaza - Szennyvizelvezetesi Agglomeracio,There is no information for the expected dates in hungarian national report. This one is an estimated date.,0,,20171231,20170101,20170401,0,0,0,0,0,,-,0,-,not relevant,PD
8315,27048,HU-91271CQ-2016,HU-AGGL-AHX968,Gonc - Szennyvizelvezetesi Agglomeracio,-,17400,Cohesion fund,20190601,20190601,20170601,0,0,0,17400,0,,transport system,0,-,not relevant,PD
8317,27048,HU-91271CQ-2016,HU-AGGL-AHX970,Gorbehaza - Szennyvizelvezetesi Agglomeracio,-,108420,Cohesion fund,20180601,20180601,20170601,0,0,0,108420,0,,collecting system,0,-,not relevant,PD
8319,27048,HU-91271CQ-2016,HU-AGGL-AHW645,Gyomaendrod - Szennyvizelvezetesi Agglomeracio,-,105326,Cohesion fund,20181001,20181001,20170201,0,0,0,105326,0,,collecting system,0,-,not relevant,PD
8320,26755,HR_Art17_2014,HRAG_0004039,Jastrebarsko,,4875000,Cohesion fund,20191231,20161231,20170331,,,,7500000,,,building or renewal of the collecting system and/or IAS,,,,PD
8321,27048,HU-91271CQ-2016,HU-AGGL-AHX977,Gyomro - Szennyvizelvezetesi Agglomeracio,-,106860,Cohesion fund,20180601,20160601,20170601,0,0,0,106860,0,,collecting system,0,-,collecting system,NC
8322,27048,HU-91271CQ-2016,HU-AGGL-AHX979,Gyongyos - Szennyvizelvezetesi Agglomeracio,There is no information for the expected dates in hungarian national report. This one is an estimated date.,0,,20171231,20170101,20170401,0,0,0,0,0,,collecting system,0,-,collecting system,NC
8323,26755,HR_Art17_2014,HRAG_0101207,Jelsa-Vrboska,,7358000,Cohesion fund,20191231,20170331,20170930,,,,11320000,,,building or renewal of the collecting system and/or IAS,,,,PD
8324,27048,HU-91271CQ-2016,HU-AGGL-AHX982,Gyongyostarjan - Szennyvizelvezetesi Agglomeracio,There is no information for the expected dates in hungarian national report. This one is an estimated date.,0,,20171231,20170101,20170401,0,0,0,0,0,,-,0,-,not relevant,PD
8533,26755,HR_Art17_2014,HRAG_0101436,Polonje,,3419000,Cohesion fund,20231231,20201231,20210331,,,,5260000,,,building or renewal of the collecting system and/or IAS,,,,PD
8550,26755,HR_Art17_2014,HRAG_0004068,Pregrada,,559000,Cohesion fund,20231231,20201231,20210331,,,,860000,,,building or renewal of the collecting system and/or IAS,,,,PD
8601,26755,HR_Art17_2014,HRAG_0101043,Semeljci,,1397500,Cohesion fund,20231231,20201231,20210331,,,,2150000,,,building or renewal of the collecting system and/or IAS,,,,PD
8326,27048,HU-91271CQ-2016,HU-AGGL-AHW664,Hajduboszormeny - Szennyvizelvezetesi Agglomeracio,There is no information for the expected dates in hungarian national report. This one is an estimated date.,0,,20171231,20170101,20170401,0,0,0,0,0,,-,0,-,-,NC
8327,26755,HR_Art17_2014,HRAG_0001034,Kali,,812500,Cohesion fund,20231231,20201231,20210331,,,,1250000,,,building or renewal of the collecting system and/or IAS,,,,PD
8329,26755,HR_Art17_2014,HRAG_0003056,Kanfanar,,767000,Cohesion fund,20231231,20201231,20210331,,,,1180000,,,building or renewal of the collecting system and/or IAS,,,,PD
8332,26755,HR_Art17_2014,HRAG_0006040,Kaptol,,1280500,Cohesion fund,20231231,20201231,20210331,,,,1970000,,,building or renewal of the collecting system and/or IAS,,,,PD
8334,26755,HR_Art17_2014,HRAG_0001036,Karlobag,,169000,Cohesion fund,20231231,20201231,20210331,,,,260000,,,building or renewal of the collecting system and/or IAS,,,,PD
8336,26755,HR_Art17_2014,HRAG_0004040,Karlovac-Duga Resa,,10692500,Cohesion fund,20190930,20170630,20170930,,,,16450000,,,building or renewal of the collecting system and/or IAS,,,,PD
8338,26755,HR_Art17_2014,HRAG_0001037,Kaštela-Trogir,,20559500,Cohesion fund,20201231,20170331,20170630,,,,31630000,,,building or renewal of the collecting system and/or IAS,,,,PD
8340,26755,HR_Art17_2014,HRAG_0001038,Klenovica,,1781000,Cohesion fund,20231231,20201231,20210331,,,,2740000,,,building or renewal of the collecting system and/or IAS,,,,PD
8342,26755,HR_Art17_2014,HRAG_0001020,Klimno-Šilo,,3042000,Cohesion fund,20200331,20161231,20170331,,,,4680000,,,building or renewal of the collecting system and/or IAS,,,,PD
8345,26755,HR_Art17_2014,HRAG_0007009,Kneževi Vinogradi,,682500,Cohesion fund,20231231,20201231,20210331,,,,1050000,,,building or renewal of the collecting system and/or IAS,,,,PD
8347,26755,HR_Art17_2014,HRAG_0001039,Knin,,424940,Cohesion fund,20161130,20110228,20110331,,,,663970,,,building or renewal of the collecting system and/or IAS,,,,PD
8349,26755,HR_Art17_2014,HRAG_0001042,Komiža,,559000,Cohesion fund,20231231,20201231,20210331,,,,860000,,,building or renewal of the collecting system and/or IAS,,,,PD
8351,26755,HR_Art17_2014,HRAG_0004043,Konjšina,,1943500,Cohesion fund,20231231,20201231,20210331,,,,2990000,,,building or renewal of the collecting system and/or IAS,,,,PD
8353,26755,HR_Art17_2014,HRAG_0005021,Koprivnica,,28483000,Cohesion fund,20191231,20170331,20170930,,,,43820000,,,building or renewal of the collecting system and/or IAS,,,,PD
8355,26755,HR_Art17_2014,HRAG_0001043,Korula,,4231500,Cohesion fund,20231231,20201231,20210331,,,,6510000,,,building or renewal of the collecting system and/or IAS,,,,PD
8358,26755,HR_Art17_2014,HRAG_0001045,Kostrena,,23452000,Cohesion fund,20231231,20201231,20210331,,,,36080000,,,building or renewal of the collecting system and/or IAS,,,,PD
8360,26755,HR_Art17_2014,HRAG_0101050,Koška,,1579500,Cohesion fund,20191231,20170331,20170630,,,,2430000,,,building or renewal of the collecting system and/or IAS,,,,PD
8362,26755,HR_Art17_2014,HRAG_0005053,Kotoriba,,507000,Cohesion fund,20231231,20201231,20210331,,,,780000,,,building or renewal of the collecting system and/or IAS,,,,PD
8366,26755,HR_Art17_2014,HRAG_0004044,Krapina,,3308500,Cohesion fund,20200630,20170331,20170630,,,,5090000,,,building or renewal of the collecting system and/or IAS,,,,PD
8328,27048,HU-91271CQ-2016,HU-AGGL-AHW665,Hajduhadhaz - Szennyvizelvezetesi Agglomeracio,-,1477340,Cohesion fund,20171201,20161231,20170201,0,0,0,1477340,0,,collecting system,0,-,collecting system,NC
8497,26755,HR_Art17_2014,HRAG_0007034,Otok (Vinkovci),,2054000,Cohesion fund,20231231,20201231,20210331,,,,3160000,,,building or renewal of the collecting system and/or IAS,,,,PD
8509,26755,HR_Art17_2014,HRAG_0007013,Petrijevci,,2483000,Cohesion fund,20191231,20170331,20170630,,,,3820000,,,building or renewal of the collecting system and/or IAS,,,,PD
8511,26755,HR_Art17_2014,HRAG_0004063,Petrinja,"According to the feasibility study, agglomeration ID HRAG_0004058 will be joined with the agglomeration Petrinja; all planned values are shown within agglom.Petrinja",11070400,Cohesion fund,20181231,20151231,20160630,,,,15592100,,,building or renewal of the collecting system and/or IAS,,,,PD
8513,26755,HR_Art17_2014,HRAG_0001088,Pirovac-Tisno-Jezera,,6571500,Cohesion fund,20191231,20170630,20171231,,,,10110000,,,building or renewal of the collecting system and/or IAS,,,,PD
8518,26755,HR_Art17_2014,HRAG_0006061,Pleternica,,5005000,Cohesion fund,20191231,20170331,20170630,,,,7700000,,,building or renewal of the collecting system and/or IAS,,,,PD
8520,26755,HR_Art17_2014,HRAG_0002005,Plitvika jezera,,16419000,Cohesion fund,20231231,20201231,20210630,,,,25260000,,,building or renewal of the collecting system and/or IAS,,,,PD
8526,26755,HR_Art17_2014,HRAG_0005031,Podravske Sesvete,,6331000,Cohesion fund,20231231,20201231,20210331,,,,9740000,,,building or renewal of the collecting system and/or IAS,,,,PD
8529,26755,HR_Art17_2014,HRAG_0101496,Podstrana,,1709500,Cohesion fund,20231231,20201231,20210331,,,,2630000,,,building or renewal of the collecting system and/or IAS,,,,PD
8537,26755,HR_Art17_2014,HRAG_0001094,Pore-Jug,,2653780,Cohesion fund,20181231,20141130,20141231,,,,3586180,,,building or renewal of the collecting system and/or IAS,,,,PD
8539,26755,HR_Art17_2014,HRAG_0001095,Pore-Sjever,,9206480,Cohesion fund,20181231,20141130,20141231,,,,12441200,,,building or renewal of the collecting system and/or IAS,,,,PD
